zone;continent;year;decade;INPUT_EXPENDITURE_R&D;INPUT_GOV_BUDGET_R&D;INPUT_HUMAN_R&D;INPUT_SECTORAL_R&D;OUTPUT_PATENTS;OUTPUT_TRADE_EXPORTS;MACRO_GDP;MACRO_EMPLOYMENT
Nouvelle-Zélande;Oceania;1984;1980;-0.6922427864972628;-0.4783916510993515;-0.6119483489399673;0.17857684610552782;-0.630907110234792;-0.4512601728799061;-0.6654490842757981;-0.3651768890250208
Nouvelle-Zélande;Oceania;1985;1980;-0.6953429028249812;-0.4783899590662376;-0.6119482885322761;0.17857683116019576;-0.6346448579395791;-0.45126013166531703;-0.6129266930214251;-0.36476086871829244
Nouvelle-Zélande;Oceania;1986;1980;-0.5971649490650274;-0.4783900292543208;-0.6119483849234876;0.17857685500813028;-0.6376522251290576;-0.4512601974305217;-0.5057366657091154;-0.3647659496323588
Nouvelle-Zélande;Oceania;1987;1980;-0.5971648321744308;-0.47838992946095954;-0.6119482478745392;0.17857682110115577;-0.6366154741936254;-0.45126010392560534;-0.44828386847959695;-0.36462374715474466
Nouvelle-Zélande;Oceania;1988;1980;-0.5971649066872784;-0.4783899930750374;-0.6119483352374895;0.17857684271542837;-0.6361362699010071;-0.4512601635310637;-0.4164997799769167;-0.36493486431975314
Nouvelle-Zélande;Oceania;1989;1980;-2.76705523227399;-0.2052457469976978;-1.5892093412021788;0.5187123122411701;-0.6357956571241943;-0.45126022159393353;-0.38290737029098637;-0.3651773777393416
Nouvelle-Zélande;Oceania;1990;1990;-2.5243634808365676;-0.2190287902806563;-1.6809579375943247;0.41373449600724393;-0.6357822814320614;-0.45126021680727135;-0.3703653561587417;-0.3652585790896172
Nouvelle-Zélande;Oceania;1991;1990;-2.614894434445384;-0.2926903265957552;-1.7426353265383279;0.49882860006180774;-0.6301619452236322;-0.45126016865177176;-0.36105615455772094;-0.3651500190852832
Nouvelle-Zélande;Oceania;1992;1990;-2.4858621181074785;-0.43762595315907254;-1.9410690246530924;0.5850454933233541;-0.6177837147085491;-0.4512601656005931;-0.3489059556941087;-0.3649158582528927
Nouvelle-Zélande;Oceania;1993;1990;-2.287984551782802;-0.3184932179721785;-1.8772434830192568;0.43920434384756246;-0.6188154928738034;-0.451260201569799;-0.3390822698924415;-0.3646780423246661
Nouvelle-Zélande;Oceania;1994;1990;-0.5971648912453518;-0.4783899798917548;-0.6119483171325276;0.4936183593803706;-0.615252517487053;-0.545312025495625;-0.33034055482796026;-0.36400895091051166
Nouvelle-Zélande;Oceania;1995;1990;-2.3927739045221617;-0.29378123031252423;-1.8668519781365793;0.3892566610985179;-0.6204734388025483;-0.4512601806023601;-0.31468627249631304;-0.36342171300419257
Nouvelle-Zélande;Oceania;1996;1990;-0.5971648513685888;-0.4783899458476456;-0.6119482703788226;0.46437627399280224;-0.6071979480800423;-0.544532674661655;-0.3030289218942126;-0.3628405844305197
Nouvelle-Zélande;Oceania;1997;1990;-1.9675340701953408;-0.26950735513040547;-1.945149713420106;-0.42865281509456193;-0.6062651510010304;-0.5603062195119934;-0.29943419164612367;-0.36260848365811393
Nouvelle-Zélande;Oceania;1998;1990;-0.5971648127629524;-0.4783899128887392;-0.6119482251154565;0.18248840885689124;-0.5939645628450525;-0.5580879769654971;-0.29451887809498706;-0.36215707810159925
Nouvelle-Zélande;Oceania;1999;1990;-2.0440765892329504;-0.09845522969660395;-1.8564993222179542;-0.370426911318475;-0.5786735078022761;-0.5641899231153761;-0.2887739830854411;-0.3616861236403346
Nouvelle-Zélande;Oceania;2000;2000;-0.5971649065042328;-0.4783899929187653;-0.6119483350228767;0.17857684266233154;-0.5692784686285316;-0.55163071587078;-0.26224966526335725;-0.36163222536333534
Nouvelle-Zélande;Oceania;2001;2000;-1.4861483606036419;-0.23743988985733097;-1.6762610288449968;-1.717845113966497;-0.5718141494971418;-0.559596549683776;-0.23560241113864183;-0.3612401589359457
Nouvelle-Zélande;Oceania;2002;2000;-0.5971649149255591;-0.47839000010832977;-0.6119483448965021;-0.5801066883260968;-0.5637202041647073;-0.555155928473398;-0.23579702547581868;-0.36075145673055986
Nouvelle-Zélande;Oceania;2003;2000;-1.347722109131889;-0.30674470778104307;-1.4588725949280263;-1.2525053217259146;-0.5599989266987434;-0.555994349395882;-0.2184952488493514;-0.36014010472909747
Nouvelle-Zélande;Oceania;2004;2000;-0.5971648947141496;-0.47838998285318207;-0.6119483211995366;-0.21243054529586758;-0.5650625716053393;-0.5519199633553195;-0.18868788775697892;-0.3594416406018334
Nouvelle-Zélande;Oceania;2005;2000;-1.3789015486575318;-0.30670531038190585;-1.6332261198477243;-0.8190928109140422;-0.5596472808838309;-0.5496369657325406;-0.17000262254498863;-0.3586648619580017
Nouvelle-Zélande;Oceania;2006;2000;-0.5971649618271632;0.3810629573358215;-0.6119483998865158;-0.3542960639482844;-0.5626335214773016;-0.5453104750819886;-0.14216946831916502;-0.3581805504209222
Nouvelle-Zélande;Oceania;2007;2000;-1.2263638306688296;-0.17741402884777663;-1.3797382074767377;-1.9039442096877885;-0.5537000209902626;-0.5564299723265463;-0.10009745627277418;-0.3578470942429602
Nouvelle-Zélande;Oceania;2008;2000;-0.5971649088176003;-0.31941552860080413;-0.611948337735196;-0.5908759437023013;-0.5650669235308485;-0.5559503258551074;-0.07060362597441573;-0.35736007809973036
Nouvelle-Zélande;Oceania;2009;2000;-1.1495450273868515;-0.2843603965181456;-1.44778303449214;-1.279550966443056;-0.5751308909929396;-0.558770816060279;-0.06532592268234336;-0.35750313079261037
Nouvelle-Zélande;Oceania;2010;2010;-0.5971649202070914;-0.42301795379497753;-0.6119483510888604;-0.6378620244947274;-0.5778673643664712;-0.5607245752042953;-0.02897308704626326;-0.3571927001656641
Nouvelle-Zélande;Oceania;2011;2010;-1.0472724429609312;-0.3766416163903755;-1.4021523713502422;-1.440540123243398;-0.5827215831262047;-0.5520150122373535;-0.007715046435219064;-0.3568457285103965
Nouvelle-Zélande;Oceania;2012;2010;-0.5971649384949396;-0.40423960990905905;-0.6119483725305369;-0.779506124209843;-0.5669126121661157;-0.561316561813333;-0.012621054308647663;-0.35679224279436694
Nouvelle-Zélande;Oceania;2013;2010;-1.1460781216602267;-0.44517486358532615;-1.2695027037334523;-1.9705173949359573;-0.5737130960844576;-0.5618505988296207;0.03792580221402002;-0.3562787451333133
Nouvelle-Zélande;Oceania;2014;2010;-0.5971649202349476;-0.4713393646069454;-0.6119483511215204;-1.0239419887632764;-0.5706093546740685;-0.5623710082879043;0.04440583533213106;-0.35557421898666836
Nouvelle-Zélande;Oceania;2015;2010;-0.860775447323042;-0.44857216061963767;-1.351299413752932;-1.9893270992698053;-0.5811081569715886;-0.5601781903077325;0.05491816958276598;-0.3549302911945367
Nouvelle-Zélande;Oceania;2016;2010;-0.5971649273174416;-0.5244258714148405;-0.611948359425425;-1.399917496391595;-0.5867625386146331;-0.5609277832544399;0.08027979978139944;-0.3538152345620071
Nouvelle-Zélande;Oceania;2017;2010;-0.47507333646464506;-0.3839732952138652;-1.0857944989548016;-2.6113728006754666;-0.5862074503415777;-0.5605679163699083;0.1106954882676012;-0.3527451661190835
Nouvelle-Zélande;Oceania;2018;2010;-0.6236545756416617;-0.48191716502264165;-0.6306131869101255;-2.5519617745555045;-0.5946506447089255;-0.5629777468115473;0.1269335688019374;-0.3520953203151194
Nouvelle-Zélande;Oceania;2019;2010;-0.16362871821307473;-0.4193473696567739;-0.9210705347321871;-3.149437359625559;-0.5860571074511579;-0.5623251841710105;0.16235201053695114;-0.35146467274711146
Nouvelle-Zélande;Oceania;2020;2020;-0.59679563866458;-0.4817987826767181;-0.6216458647051151;-2.878637560815527;-0.5668746036646981;-0.5518435144932854;0.17956779030229705;-0.3509823239660465
Nouvelle-Zélande;Oceania;2021;2020;-0.05761447743251089;-0.41966053799372505;-0.6244621722607616;-3.0460400218784076;-0.566163340332487;-0.5613848068841809;0.2345458370302723;-0.35021738190621954
Nouvelle-Zélande;Oceania;2022;2020;-0.5971648491755778;-0.47838994397539997;-0.6119482678076166;0.178576826032754;-0.5865147665023339;-0.45126011752542333;0.30425099901280495;-0.3496848038826327
Nouvelle-Zélande;Oceania;2023;2020;-0.5971649498894078;-0.47839002995812163;-0.6119483858900366;0.17857685524726197;-0.6086866044061044;-0.4512601980899729;0.36187653290576444;-0.3490338961535697
Nouvelle-Zélande;Oceania;2024;2020;-0.5971648504502172;-0.4783899450636018;-0.6119482693020738;0.17857682640249428;-0.6086865321108148;-0.45126011854505244;0.4079287879731107;-0.31284688425237717
Pays-Bas;Europe;1981;1980;-0.39505239805664816;-0.1156295731519859;-0.5563763311527969;0.1410697304055868;-0.4111513892743297;-0.4425184886608177;-0.43108897663622725;-0.2934088532619622
Pays-Bas;Europe;1982;1980;-0.2982438087286227;-0.3971138793491051;-0.6851025341788357;0.12027495771230785;-0.4138161364512512;-0.43193171169112105;-0.40268588536342625;-0.2937551927103759
Pays-Bas;Europe;1983;1980;-0.15364724373512206;-0.4537385343090113;-0.7705769679617167;0.11539661031004354;-0.40996068650696477;-0.4415488540044625;-0.3938415350769821;-0.29388748442452234
Pays-Bas;Europe;1984;1980;-0.2885900719526606;-0.7121230241558687;-0.7866875009178622;-0.24447430708766033;-0.39094865931071876;-0.44962500982421855;-0.3788262854837286;-0.29335764787485724
Pays-Bas;Europe;1985;1980;-0.013489244583098841;-0.7384566295134836;-0.7352169324434576;-0.12424265548718927;-0.4000716247157548;-0.45088450104753147;-0.3731318102354109;-0.2923735866695088
Pays-Bas;Europe;1986;1980;0.28123181986076357;-0.6772730817825128;-0.7359615318500143;-0.07906094701439266;-0.3814789452582911;-0.4511782909982151;-0.3717755983187737;-0.29112840365761733
Pays-Bas;Europe;1987;1980;0.43114449784980985;-0.6143362887182724;-0.7266224364579262;-0.08193754410980256;-0.3671237910913884;-0.4511992272793938;-0.37898549448791363;-0.28988025349971047
Pays-Bas;Europe;1988;1980;0.3854934477104077;-0.6320310982528439;-0.7423040633590565;-0.0007836475678154798;-0.3799005265504759;-0.45119923934785006;-0.37360703204387075;-0.288756139523684
Pays-Bas;Europe;1989;1980;0.22997906353757522;-0.5766708482733149;-0.733454704433248;0.051613771909614456;-0.3696013803071093;-0.45119183793796186;-0.36461647257481034;-0.28728408614361717
Pays-Bas;Europe;1990;1990;0.1306657122105652;-0.6036509764306187;-0.6629618490282031;0.09582260862504813;-0.3937365741520204;-0.38402102031045426;-0.3540409287214375;-0.2855639831840813
Pays-Bas;Europe;1991;1990;-0.15302098774230705;-0.5665187495152211;-0.9102513096639704;0.27894709731593315;-0.37850589291545855;-0.3335593048977763;-0.3324328800189477;-0.28423528505597134
Pays-Bas;Europe;1992;1990;-0.2911934371633542;-0.49450643364725605;-0.9280846378131199;0.2222317359023468;-0.3469077301467144;-0.3295507866473663;-0.3145782985660397;-0.2831519910138431
Pays-Bas;Europe;1993;1990;-0.27113277140301606;-0.5054071894232394;-0.9604773945508924;-0.3717123056204528;-0.3412978726348414;-0.12908834363045713;-0.30289634235581403;-0.2825412006410461
Pays-Bas;Europe;1994;1990;-0.0709979230390237;-0.5165913017489578;-0.5760555615056238;-0.40767770853347113;-0.25410016631630056;0.8612558097578622;-0.287538387181695;-0.2818674300700421
Pays-Bas;Europe;1995;1990;-0.04727668578219679;-0.5246673145170507;-0.7213937215592071;-0.41260593522069605;-0.19502055387431982;0.8603423071587055;-0.27184746702530055;-0.2805069825112383
Pays-Bas;Europe;1996;1990;0.07201375794300115;-0.5180258690360726;-0.5172647122746395;-0.07566090421071053;-0.12154610360144946;0.9500229323087723;-0.26282118396125165;-0.27922383022863645
Pays-Bas;Europe;1997;1990;0.09952649702287428;-0.5196626733711829;-0.5084831629499661;-0.769163719252968;-0.07571184963264353;0.8430703384535234;-0.24168349759570074;-0.27741367713980686
Pays-Bas;Europe;1998;1990;0.021143827657502192;-0.5218643996379807;-0.4601832697865198;-0.41984538180737646;-0.023858074517405216;0.72285285105086;-0.22503279139490293;-0.27586272745285145
Pays-Bas;Europe;1999;1990;0.331543309789732;-0.637262023178679;0.2594906941205638;-0.6452389482737699;0.05088312956859475;0.7128360905184143;-0.2143397110452876;-0.2739668745898499
Pays-Bas;Europe;2000;2000;-0.1572734770567462;-0.6996492500252134;-0.17635560635074238;-0.16743342856554702;0.23047578985498815;0.7582512113057357;-0.18715284052367226;-0.27255135802502833
Pays-Bas;Europe;2001;2000;0.21006913665015958;-0.7903120831925107;0.17070703434281895;-0.607141081739266;0.37374750637677084;0.7181064868424236;-0.14945166842410085;-0.27101373730080824
Pays-Bas;Europe;2002;2000;-0.2524583641738865;-0.7737973792183132;-0.2488625935753478;-0.16566107511163003;0.39440178038350215;0.6219017754281324;-0.11464014557801357;-0.2702280961828702
Pays-Bas;Europe;2003;2000;0.12921981546717318;-0.6838735684395413;0.08693685774429845;-0.3843831436280117;0.3885569995376729;0.7646974897302914;-0.09321772464589889;-0.2702526994560814
Pays-Bas;Europe;2004;2000;-0.16496241427602773;-0.7160683128625466;-0.18952152697052294;-0.16340244527123832;0.39437526023407216;0.8351970643588819;-0.08185844333586155;-0.27066066494282465
Pays-Bas;Europe;2005;2000;0.1677371026210916;-0.875786281054753;0.008714925617971311;-0.552910070544968;0.37695383261750426;0.8622801115874713;-0.06278206800546479;-0.2701646190633068
Pays-Bas;Europe;2006;2000;-0.16229379159167143;-0.7955942082898735;-0.05178182145486351;-0.1628801165571776;0.3175819112870231;0.8574990090532209;-0.03750344809795001;-0.26886967880716417
Pays-Bas;Europe;2007;2000;0.08713009068999844;-0.866895716626064;0.03854469051688435;-0.3243986804798014;0.2125765594924993;0.8924443769740621;-0.016845746724626593;-0.26708074732376275
Pays-Bas;Europe;2008;2000;-0.30454108185884643;-0.8258553344006629;-0.2516278419224072;-0.16286928899761555;0.21179949296493478;1.0618630570775092;0.007975587364947991;-0.26589713744113286
Pays-Bas;Europe;2009;2000;-0.08212278114133882;-0.6920410269546982;-0.3249516631005623;-0.7819059509522558;0.12686012910271405;1.1175719138393174;0.012598569944293932;-0.26609563287396354
Pays-Bas;Europe;2010;2010;-0.26515042741014677;-0.7316745767873587;-0.15898367344037453;-0.16816259474085282;0.006210115668812561;1.117043957489959;0.020152600315959255;-0.26617144791875713
Pays-Bas;Europe;2011;2010;0.9234222823390379;-0.6941655631444589;0.684785060739514;-0.9007505020685308;0.07824499612129474;0.9367722791210897;0.02267449694938223;-0.26540273140500775
Pays-Bas;Europe;2012;2010;1.0035448385159762;-0.8138786776729626;1.054759246851327;-0.9816354085404959;0.08191058982006762;0.8259707786489309;0.03685839601545274;-0.2653161294358537
Pays-Bas;Europe;2013;2010;1.6678419694359672;-0.760646500602612;1.66808897328973;-0.8713521806570289;0.1198188690116857;0.7771849923720556;0.049177372360658576;-0.26584068705790515
Pays-Bas;Europe;2014;2010;1.547049015717759;-0.8273662643059745;1.1066752623275398;-0.8461312077926881;0.15193539608345957;0.8412470991963726;0.05299323718095061;-0.26569191183456153
Pays-Bas;Europe;2015;2010;1.4801015510035576;-0.9011611207650757;1.1145993424145364;-0.9639965785192279;0.1309831483277115;0.6869448416637778;0.0627780554401992;-0.26494133494785166
Pays-Bas;Europe;2016;2010;1.5445318436068605;-0.8686065790063343;1.197592358966812;-0.9101234552248776;0.05798218162883561;0.7112513341125123;0.06900481620068116;-0.26371714880990316
Pays-Bas;Europe;2017;2010;1.638999893331277;-0.91878502172831;1.2757973756089183;-0.9026562519056155;0.019111535772678833;0.7515853300299226;0.0850311935858884;-0.2619621159619782
Pays-Bas;Europe;2018;2010;1.6278069855621915;-0.8322191970435378;1.321315385731426;-0.8952194066705874;0.03257457768923146;0.7435455777287422;0.11371601029403022;-0.25995621031388855
Pays-Bas;Europe;2019;2010;1.755414663015586;-0.8108131011297594;1.3477827989060847;-0.8454302002712496;0.02890019726861319;0.7485741887754488;0.1488574839137988;-0.2581220170420117
Pays-Bas;Europe;2020;2020;1.9249071546009902;-0.7191844238198708;1.374933781042965;-0.8768793209735998;0.07667409163826122;0.7732594125378043;0.17697999931001468;-0.25807245825229663
Pays-Bas;Europe;2021;2020;1.9142266989297312;-0.6168912073025435;1.3967038397924718;-0.9000626562490173;0.06894056008832423;0.7593274478980351;0.21061528893628456;-0.25662656298940373
Pays-Bas;Europe;2022;2020;2.0863414608058948;-0.6314436493810417;1.9839634438738007;-0.8594942830239845;0.10558213042367558;0.7573513024758889;0.2880500300512965;-0.25347832507378887
Pays-Bas;Europe;2023;2020;0.9954006832384246;-0.5412631924410277;1.073237612549668;-0.6863799358783917;0.08676467082378672;-0.19978951833178935;0.386319015379585;-0.25171873182385474
Pays-Bas;Europe;2024;2020;-0.6058721028016124;-0.4401855828457465;-0.6133502483408817;0.17857683093547544;-0.6129389470544987;-0.460561049458259;0.4597743628055325;-0.25060196759009656
Pays-Bas;Europe;2025;2020;-0.6139395715317979;-0.49580340731095257;-0.6146550148675908;0.1785768343111513;-0.6150188542135799;-0.46606542107729004;0.43821660943383184;-0.28177859176605263
Pologne;Europe;1981;1980;-0.5971649625032182;-0.4783900407269481;-0.6119484006791599;0.17857685890620598;-0.6301138881240408;-0.4512602081802052;-0.15660414616271892;-0.21854198236307748
Pologne;Europe;1982;1980;-0.5971649473098036;-0.4783900277558284;-0.6119483828655671;0.17857685449898472;-0.6300533644210324;-0.45126019602645634;-0.156604143132197;-0.2172920445013986
Pologne;Europe;1983;1980;-0.5971649262251747;-0.4783900097551847;-0.6119483581447913;0.17857684838287272;-0.6301071855745001;-0.45126017916011696;-0.15660413892659655;-0.21596903236861414
Pologne;Europe;1984;1980;-0.5971649017316507;-0.4783899888442545;-0.61194832942724;0.17857684127792747;-0.6301626108905021;-0.45126015956688204;-0.15660413404104817;-0.21464986558002203
